"facility_id","country","year","ruralurban","publicprivate","m0s0q0","facility_level","transport_central_a","transport_central_hr","transport_central_mn","hours_opt_mn","num_outpatient","has_inpatient","num_inpatient","beds_total","has_births","has_maternity_a","has_maternity_b","has_antibiotics","has_ocytocics","has_anticonvuls","has_placenta","has_poc","has_delivery","has_resusc","has_bloodtrans","has_csection","num_births","transfers_csection","power_a","power_b","power_d","power_c","power_e","power_f","power_g","power_h","power_i","water_a","water_b","water_c","water_d","water_e","water_f","water_g","toilet_opt_a","toilet_opt_d","toilet_opt_e","toilet_ipt_a","toilet_ipt_d","toilet_ipt_e","toilet_disabled","handwashing","sharps_a","sharps_b","sharps_c","sharps_d","sharps_e","sharps_f","sharps_g","sharps_h","sharps_i","sharps_j","sharps_k","sharps_l","sharps_m","sharps_n","sharps_inspected","waste_a","waste_b","waste_c","waste_d","waste_e","waste_f","waste_g","waste_h","waste_i","waste_j","waste_k","waste_l","waste_m","waste_n","incinerator_works","incinerator_power","waste_inspected","waste_guidelines","waste_training","phone_a","phone_b","facmobile_a","facmobile_b","indmobile1_a","indmobile2_a","indmobile2_b","faccomputer_a","faccomputer_b","indcomputer_a","indcomputer_b","radio_a","radio_b","internet_a","internet_b","ambulance_a","ambulance_b","ambulance_c","ambulance_d","ambulance_e","ambulance_f","ambulance_g","ambulance_h","ambulance_i","adultscale_a","adultscale_b","adultscale_c","adultscale_d","thermometer_a","thermometer_b","thermometer_c","thermometer_d","childscale_a","childscale_b","childscale_c","childscale_d","stethoscope_a","stethoscope_b","stethoscope_c","stethoscope_d","infantscale_a","infantscale_b","infantscale_c","infantscale_d","sphgmeter_a","sphgmeter_b","sphgmeter_c","sphgmeter_d","bagmask_a","bagmask_b","bagmask_c","bagmask_d","airway_a","airway_b","airway_c","airway_d","autoclave_a","autoclave_b","autoclave_c","steamer_a","steamer_b","steamer_c","dryheat_a","dryheat_b","dryheat_c","nonelectric_a","nonelectric_b","nonelectric_c","incinerator_a","incinerator_b","incinerator_c","amoxicillin1_a","amoxicillin1_b","ceftriaxone_a","ceftriaxone_b","ciproflox_a","ciproflox_b","diclofenac_a","diclofenac_b","atenolol_a","atenolol_b","captopril_a","captopril_b","simvastatin_a","simvastatin_b","glibenclam_a","glibenclam_b","hypoglycemic_a","hypoglycemic_b","insulin_a","insulin_b","salbutamol_a","salbutamol_b","omeprazole_a","omeprazole_b","diazepam1a_a","diazepam1a_b","amitriptyline_a","amitriptyline_b","rifampicin_a","rifampicin_b","isoniazid_a","isoniazid_b","pyrazinam_a","pyrazinam_b","ethambutol_a","ethambutol_b","oxytocin_a","oxytocin_b","calgluc_a","calgluc_b","magsulf_a","magsulf_b","nacl_a","nacl_b","misoprostol_a","misoprostol_b","ampicillin_a","ampicillin_b","gentamycin_a","gentamycin_b","metronidazole_a","metronidazole_b","azithromycin_a","azithromycin_b","cefixime_a","cefixime_b","benzathine_a","benzathine_b","methasone_a","methasone_b","nifedipine2_a","nifedipine2_b","contraceptive_a","contraceptive_b","depo_a","depo_b","irona_a","irona_b","ironfolic_a","ironfolic_b","folic_a","folic_b","fansidar_a","fansidar_b","paracetamol3_a","paracetamol3_b","morphine_a","morphine_b","amoxicillin3_a","amoxicillin3_b","cotrimoxazole3_a","cotrimoxazole3_b","benzylpenicillin_a","benzylpenicillin_b","ors_a","ors_b","vitamina_a","vitamina_b","zinctabs_a","zinctabs_b","act_a","act_b","artesunate_a","artesunate_b","albendazole_a","albendazole_b","mebendazole_a","mebendazole_b","treat_guidelines","treat_observed","has_gloves","has_mcondoms","has_fcondoms","rdt_a","hivtest_a","glucometer_a","tbtest_a","has_bednet","has_tapemeasure","has_length","does_vaccines","vaccine_store1","has_fridge","fridge_temp","fridge_tempmon","fridge_power","measles_vac","polio_vac","dpt_vac","pentavalent_vac","pneumococ_vac","bcg_vac","hepb_vac","tetanus_vac","has_dispsyringe","has_vaccarrier","has_autosyringe","has_icepacks","has_sharps","vaccine_store2","final_wt","ipw","abs_prob","abs_wt","vign_prob","vign_wt","has_weights","has_facility"
"44","TANZANIA",2014,1,1,1,3,2,1,0,0,2,0,,,0,,,,,,,,,,,,,1,2,0,,,,1,1,1,1,3,0,,,,0,2,4,2,0,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,0,,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,2,2,,0,,,0,,,0,,,,,,4,,1,1,4,,4,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,5,,5,,5,,5,,5,,5,,1,1,5,,5,,1,1,1,1,5,,4,,1,1,4,,4,,5,,4,,4,,4,,4,,1,1,5,,1,1,5,,4,,4,,0,,0,1,0,1,1,0,0,0,1,0,1,1,3,5,2,1,1,1,5,1,1,1,5,1,2,2,2,2,2,0,181.00178527832,181.00178527832,1,181.00178527832,0.5,362.003570556641,1,1
"440","TANZANIA",2014,3,1,1,2,1,0,30,0,2,1,2,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,2,1,24,0,10,1,,,,6,1,24,0,14,0,10,4,2,1,1,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,3,0,0,0,,0,,0,2,2,0,,1,1,0,,0,,0,1,0,0,0,1,0,0,8,2,0,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,1,1,1,1,1,1,1,1,5,,5,,5,,1,1,5,,1,1,1,1,5,,5,,1,1,1,1,5,,5,,1,1,5,,5,,1,1,1,1,1,1,4,,1,1,1,1,1,1,5,,1,1,5,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,3,6.66666650772095,2,5,1,1,1,1,1,1,1,1,2,2,2,2,2,0,3.58013248443604,3.58013248443604,0.526315808296204,6.8022518157959,0.25,14.3205299377441,1,1
"441","TANZANIA",2014,3,3,1,3,1,0,15,0,3,0,,,1,1,1,1,1,0,1,1,0,1,0,0,1,1,2,1,8,0,1,9,,,,5,0,,,,0,20,7,1,0,1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,1,2,1,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,1,1,1,0,0,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,0,,,2,2,,0,,,0,,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,1,1,1,1,1,2,5,,5,,5,,5,,5,,1,1,5,,1,1,1,1,4,,5,,1,1,5,,5,,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,4,,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,3,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,5.92852163314819,5.92852163314819,1,5.92852163314819,0.333333343267441,17.7855644226074,1,1
"442","TANZANIA",2014,1,1,1,3,1,1,0,0,3,0,,,1,0,1,1,1,1,1,1,1,1,0,0,1,1,5,0,,,,1,,,,1,,,,,0,30,6,2,1,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,,,3,0,1,0,,0,,0,2,2,0,,0,,0,,0,,0,1,0,0,0,1,0,0,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,1,1,4,,4,,4,,5,,5,,5,,5,,5,,5,,6,,1,1,6,,6,,6,,6,,6,,1,1,5,,6,,1,2,5,,5,,5,,5,,5,,5,,4,,5,,4,,1,1,1,1,1,1,1,1,4,,4,,4,,6,,1,1,1,1,1,1,4,,1,1,4,,1,1,5,,4,,4,,1,1,1,1,0,1,0,0,0,0,1,0,1,1,3,6.66666650772095,2,5,1,1,4,1,1,4,1,1,0,2,2,2,2,0,5.92852163314819,5.92852163314819,1,5.92852163314819,0.25,23.7140865325928,1,1
"443","TANZANIA",2014,1,1,1,3,1,1,1,0,5,0,,,1,1,1,1,1,1,1,1,1,1,0,0,2,1,5,0,,,,1,,,,9,0,,,,0,3,6,2,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,0,,,,2,2,,,2,0,,,2,2,,,0,,,,2,2,,,2,2,,,0,,,,0,,,0,,,0,,,2,2,,,,,4,,4,,1,1,4,,5,,5,,5,,5,,5,,5,,5,,5,,1,2,5,,6,,6,,6,,6,,1,1,5,,5,,1,1,4,,5,,5,,4,,5,,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,4,,1,1,4,,1,1,5,,4,,4,,1,1,1,0,0,1,1,0,0,0,1,0,1,1,3,3.88888883590698,0,5,1,1,1,1,1,1,1,1,2,2,2,2,2,0,1.7485089302063,1.7485089302063,1,1.7485089302063,0.333333343267441,5.2455267906189,1,1
"444","TANZANIA",2014,2,1,1,2,1,0,30,0,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2,1,5,0,,,,3,,,,5,0,,,,0,15,9,2,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,2,2,0,0,,0,,0,2,2,2,2,2,2,0,,0,,0,1,0,0,0,0,0,1,1,0,,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,5,,4,,2,1,1,1,1,1,1,1,1,1,4,,5,,1,1,1,1,4,,5,,4,,4,,5,,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,4,,4,,5,,1,1,5,,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3,5.55555534362793,2,4,1,1,1,1,1,1,1,1,2,2,2,2,2,0,3.24715709686279,3.24715709686279,0.370370358228683,8.76732444763184,0.0833333358168602,38.9658851623535,1,1
"445","TANZANIA",2014,2,1,1,2,1,0,30,0,3,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,0,,,,3,5,,,4,0,,,,0,2,4,2,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,3,2,1,0,,0,,0,2,2,2,2,0,,2,2,2,2,1,1,1,1,0,0,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,0,,,0,,,2,2,,0,,,,,,4,,1,1,4,,4,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,5,,5,,5,,5,,5,,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,4,,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,7.77777767181396,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,5.27270221710205,5.27270221710205,0.3125,16.8726482391357,0.0454545468091965,115.999450683594,1,1
"446","TANZANIA",2014,1,1,1,3,1,1,0,0,2,0,,,1,1,1,1,1,0,1,1,1,1,0,0,1,1,5,0,,,,,1,,,1,,,,,0,30,1,,,1,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,1,1,4,,1,2,5,,5,,5,,5,,5,,5,,5,,5,,1,1,5,,5,,5,,5,,5,,1,1,5,,4,,5,,4,,5,,4,,1,2,4,,5,,4,,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,4,,1,2,4,,1,1,5,,1,1,4,,5,,5,,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,3,5.55555534362793,2,5,1,1,1,1,1,1,1,1,2,2,2,2,2,0,14.3109178543091,14.3109178543091,1,14.3109178543091,0.5,28.6218357086182,1,1
"447","TANZANIA",2014,1,1,1,3,2,0,20,0,2,0,,,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,,,,,,,,,1,,,,,0,15,1,,,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,,,1,1,1,0,,0,,0,2,2,0,,0,,0,,0,,0,1,0,0,0,1,0,0,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,4,,1,1,4,,4,,5,,4,,5,,5,,5,,5,,5,,1,1,5,,5,,5,,5,,5,,1,1,5,,5,,1,1,5,,5,,5,,5,,5,,5,,4,,5,,5,,1,1,1,1,5,,1,1,4,,1,1,1,1,6,,4,,1,1,1,1,4,,1,1,4,,1,1,5,,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,3,5.55555534362793,2,5,1,1,1,1,1,4,1,1,2,2,2,2,2,0,5.53908109664917,5.53908109664917,1,5.53908109664917,1,5.53908109664917,1,1
"448","TANZANIA",2014,1,1,1,3,1,3,0,0,2,0,,,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,,,,,,,,,13,0,,,,0,30,6,2,0,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,3,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,1,0,0,0,0,0,1,1,0,,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,2,2,,,2,2,,0,,,0,,,2,2,,,,,4,,1,1,4,,4,,5,,5,,5,,5,,5,,5,,5,,5,,4,,5,,4,,4,,4,,4,,1,1,5,,4,,1,1,5,,5,,4,,4,,4,,5,,4,,5,,4,,1,1,1,1,1,1,1,1,4,,1,1,4,,5,,4,,4,,4,,4,,4,,4,,1,1,5,,4,,4,,1,1,1,0,0,0,0,1,0,0,1,0,1,1,3,5,2,5,1,1,1,1,1,1,2,1,2,2,2,1,2,0,5.53908109664917,5.53908109664917,1,5.53908109664917,0.5,11.0781621932983,1,1
"449","TANZANIA",2014,1,1,1,3,1,3,0,0,2,0,,,1,1,1,1,1,1,0,1,1,1,0,0,2,0,1,,,,,,,,,1,,,,,1,30,6,2,0,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,,,1,2,1,0,,0,,0,2,2,0,,0,,0,,0,,0,1,0,0,0,1,0,0,1,2,0,,,2,2,,,2,2,,,0,,,,2,0,,,2,0,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,1,1,4,,4,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,5,,6,,6,,6,,6,,1,1,5,,4,,1,1,5,,5,,5,,5,,5,,4,,1,1,4,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,,1,1,1,1,4,,4,,1,1,4,,1,1,5,,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,3,8.33333301544189,2,5,1,1,1,1,1,1,1,1,2,2,2,2,2,0,5.53908109664917,5.53908109664917,1,5.53908109664917,0.5,11.0781621932983,1,1
"45","TANZANIA",2014,2,3,1,3,1,0,15,0,3,0,,,0,,,,,,,,,,,,,1,2,1,12,0,2,1,1,1,1,3,1,48,0,14,1,0,4,2,1,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,2,0,1,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,1,0,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,2,2,,0,,,0,,,2,2,,,,,1,1,4,,1,1,4,,1,1,1,1,5,,1,1,1,1,5,,4,,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,5,,1,1,5,,5,,4,,5,,5,,5,,5,,5,,1,1,1,1,1,1,1,1,4,,4,,4,,1,1,5,,1,1,1,1,1,1,1,1,1,1,4,,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,3,3.88888883590698,2,1,1,1,5,1,1,1,5,1,2,2,2,2,2,0,60.8014602661133,60.8014602661133,1,60.8014602661133,1,60.8014602661133,1,1
"450","TANZANIA",2014,1,1,1,2,1,2,30,0,2,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,2,1,1,,,,,,,,,9,1,6,0,5,0,30,5,3,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,3,0,0,0,,0,,0,2,2,0,,0,,0,,0,,1,0,0,0,0,0,0,1,3,0,,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,4,,1,1,5,,1,1,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,1,1,1,1,1,1,1,1,4,,4,,5,,4,,5,,5,,1,1,5,,1,1,1,1,5,,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,3,4.44444465637207,2,5,1,1,1,1,5,1,5,1,2,2,2,2,2,0,8.61618518829346,8.61618518829346,0.909090936183929,9.47780418395996,0.333333343267441,25.8485565185547,1,1
"451","TANZANIA",2014,1,3,1,3,1,1,0,0,3,0,,,1,1,1,1,1,1,0,0,0,1,0,0,1,0,5,1,24,0,14,1,1,1,1,9,0,,,,0,5,4,2,1,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,,,3,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,1,0,0,0,1,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,4,,1,1,1,1,5,,5,,5,,5,,5,,5,,4,,4,,1,1,4,,5,,5,,5,,5,,4,,5,,5,,1,1,4,,5,,1,1,5,,5,,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,0,,1,1,1,1,1,0,0,1,1,1,1,1,3,12.222222328186,2,5,1,1,1,1,1,1,5,1,2,2,2,2,2,0,8.9266300201416,8.9266300201416,1,8.9266300201416,0.5,17.8532600402832,1,1
"452","TANZANIA",2014,1,1,1,3,1,1,0,30,4,0,,,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,,,,,,,,,6,0,,,,0,5,4,2,0,99,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,0,,0,,0,,0,,0,,0,1,0,0,0,1,0,0,9,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,4,,5,,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,1,1,1,1,1,1,4,,5,,5,,1,1,5,,5,,5,,1,2,5,,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,5,,5,,1,1,5,,4,,1,1,4,,5,,1,1,5,,1,1,5,,1,1,5,,1,1,1,1,0,0,0,0,0,0,1,0,1,1,3,9.44444465637207,0,5,1,1,1,1,4,1,1,1,2,2,2,2,2,0,5.43889474868774,5.43889474868774,1,5.43889474868774,0.333333343267441,16.3166847229004,1,1
"453","TANZANIA",2014,1,1,1,3,1,1,30,0,5,0,,,1,0,1,1,1,1,0,1,0,1,0,0,1,0,5,0,,,,1,1,1,1,5,0,,,,0,10,2,,,2,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,1,1,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,1,1,0,,,2,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,4,,5,,1,1,5,,5,,5,,5,,5,,5,,4,,4,,5,,5,,1,1,1,1,1,1,1,1,1,1,5,,5,,1,1,4,,5,,1,1,5,,5,,5,,1,1,5,,5,,1,1,4,,1,1,1,1,1,1,1,1,4,,5,,1,1,1,1,1,1,1,1,1,1,4,,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,3,12.222222328186,2,6,1,1,1,1,2,1,2,1,2,2,2,2,2,0,8.4368314743042,8.4368314743042,1,8.4368314743042,0.5,16.8736629486084,1,1
"454","TANZANIA",2014,1,1,1,2,1,1,0,0,3,1,2,1,1,1,1,0,1,0,1,1,0,1,0,1,2,1,5,1,2,0,1,1,1,1,1,13,0,,,,0,30,9,2,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,1,1,0,0,,0,,0,2,2,0,,2,2,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,0,,,,,,1,1,1,1,1,1,4,,5,,5,,5,,5,,5,,5,,4,,5,,4,,5,,1,1,1,1,1,1,1,1,1,1,5,,4,,5,,5,,5,,1,1,5,,5,,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,4,,1,1,5,,4,,4,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,0,,1,0,0,1,1,1,0,1,1,1,1,1,3,10.5555553436279,2,5,1,1,4,1,1,1,4,1,2,2,2,2,2,0,6.99532794952393,6.99532794952393,0.666666686534882,10.492992401123,1,6.99532794952393,1,1
"455","TANZANIA",2014,2,1,1,1,1,0,2,0,5,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,1,24,0,7,3,,,,4,0,,,,0,5,9,2,1,10,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,2,1,0,1,1,1,1,2,1,2,2,2,2,0,0,,2,2,2,2,2,2,0,,1,1,1,1,0,0,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,2,2,,2,2,,2,2,,2,2,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,,1,1,1,1,4,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,14.4444446563721,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,1.86580073833466,1.86580073833466,0.200000002980232,9.32900333404541,0.0833333358168602,22.3896083831787,1,1
"457","TANZANIA",2014,2,5,1,3,1,0,3,0,3,0,,,0,,,,,,,,,,,,,0,2,1,24,0,4,5,,,,5,0,,,,0,1,10,1,1,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,0,0,,0,,2,2,2,2,2,0,,0,,2,2,0,0,0,0,0,1,0,,,0,,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,0,,,0,,,2,2,,0,,,,,,1,1,4,,4,,1,1,5,,5,,5,,5,,5,,5,,5,,1,1,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,5,,5,,1,1,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,1,4,,5,,4,,5,,1,1,5,,4,,4,,1,1,5,,1,1,1,1,0,,1,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,15.425196647644,15.425196647644,1,15.425196647644,0.25,61.7007865905762,1,1
"458","TANZANIA",2014,2,5,1,2,1,0,15,0,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,2,1,24,0,2,3,,,,4,0,,,,0,2,10,1,1,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,1,1,2,1,0,,2,2,2,0,,2,2,2,2,0,,2,2,1,1,1,1,1,1,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,2,2,,2,2,,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,5,,5,,5,,5,,1,1,5,,1,1,1,1,4,,4,,1,1,1,1,1,1,4,,1,1,1,1,4,,4,,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,8.86352729797363,8.86352729797363,0.30303031206131,29.2496395111084,0.159999996423721,55.397045135498,1,1
"46","TANZANIA",2014,1,1,1,3,2,2,0,0,1,0,,,0,,,,,,,,,,,,,0,1,,,,,,,,,3,1,6,0,2,0,10,4,2,0,1,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,4,,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,4,,5,,5,,5,,5,,5,,5,,4,,5,,5,,1,1,5,,4,,1,1,5,,5,,5,,1,1,5,,5,,1,1,1,1,5,,1,1,1,1,4,,1,1,5,,1,1,4,,1,1,1,1,1,1,4,,1,1,5,,1,1,1,1,1,,1,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,1,22.853551864624,22.853551864624,1,22.853551864624,1,22.853551864624,1,1
